created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2022-03-30T17:03:37+02:00,1,24.20,39.68,986.54,246.30,258.70,0,-127.00,"$GNGGA,150333.095,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*5D",,,,
2022-03-30T17:03:58+02:00,2,24.42,38.76,986.54,225.40,236.70,0,-127.00,"$GNGGA,150354.087,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*5F",,,,
2022-03-30T17:04:18+02:00,3,24.90,36.93,986.56,203.60,213.80,0,-127.00,"$GNGGA,150414.087,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*5C",,,,
2022-03-30T17:04:38+02:00,4,25.52,35.30,986.58,195.80,205.60,0,-127.00,"$GNGGA,150434.086,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*5F",,,,
2022-03-30T17:04:59+02:00,5,26.20,33.93,986.59,194.40,204.20,0,-127.00,"$GNGGA,150455.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*5B",,,,
2022-03-30T17:05:19+02:00,6,26.89,32.93,986.61,193.20,202.90,0,-127.00,"$GNGGA,150515.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*5E",,,,
2022-03-30T17:05:39+02:00,7,27.57,32.05,986.61,194.90,204.70,0,-127.00,"$GNGGA,150535.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*5C",,,,
2022-03-30T17:06:00+02:00,8,28.23,31.34,986.63,194.30,204.10,0,-127.00,"$GNGGA,150556.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*59",,,,
2022-03-30T17:06:22+02:00,9,28.85,30.72,986.63,193.40,203.10,0,-127.00,"$GNGGA,150617.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*5F",,,,
2022-03-30T17:06:42+02:00,10,29.44,30.19,986.63,191.90,201.50,0,-127.00,"$GNGGA,150638.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*52",,,,
2022-03-30T17:07:04+02:00,11,29.99,29.74,986.63,189.70,199.20,0,-127.00,"$GNGGA,150659.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*55",,,,
2022-03-30T17:07:23+02:00,12,30.50,29.35,986.63,193.70,203.40,0,-127.00,"$GNGGA,150719.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*50",,,,
2022-03-30T17:07:43+02:00,13,30.98,28.98,986.63,191.00,200.60,0,-127.00,"$GNGGA,150739.085,4900.7310,N,00825.4077,E,0,0,,105.6,M,47.9,M,,*52",,,,
2022-03-30T17:08:06+02:00,14,31.43,28.61,986.63,189.00,198.50,0,-127.00,"$GNGGA,150759.306,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59",,,,
2022-03-30T17:08:26+02:00,15,31.87,28.24,986.63,183.50,192.70,0,-127.00,"$GNGGA,150822.093,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55",,,,
2022-03-30T17:08:47+02:00,16,32.27,27.92,986.63,186.00,195.40,0,-127.00,"$GNGGA,150842.086,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57",,,,
2022-03-30T17:09:07+02:00,17,32.66,27.60,986.64,187.50,196.90,0,-127.00,"$GNGGA,150903.292,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54",,,,
2022-03-30T17:09:27+02:00,18,33.01,27.31,986.65,184.20,193.50,0,-127.00,"$GNGGA,150923.095,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53",,,,
2022-03-30T17:09:47+02:00,19,33.35,27.04,986.64,185.30,194.60,0,-127.00,"$GNGGA,150943.095,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55",,,,
